15,0,9,20,6,0,12,25,0,0,0,0,4
17,0,12,22,8,0,14,29,0,0,0,0,4
39,0,21,50,14,0,27,63,0,0,0,0,0
8,0,3,8,2,0,2,8,0,0,0,0,0
10,0,6,11,4,0,6,10,0,0,0,0,0
32,0,30,42,20,0,43,57,0,8,0,6,0
15,0,27,12,18,0,30,15,0,16,0,12,0
13,0,9,15,6,0,10,15,0,0,0,0,4
41,0,42,45,28,0,45,56,0,16,0,12,4
8,0,3,7,2,0,2,6,0,0,0,0,0
12,0,6,11,4,0,4,8,0,0,0,0,0
14,2,11,8,6,0,7,7,0,0,0,0,0
15,0,9,20,6,0,12,25,0,0,0,0,4
19,0,21,27,14,0,34,37,0,8,0,6,8
14,0,6,16,4,0,6,17,0,0,0,0,0
100,0,108,119,72,0,128,173,0,40,0,30,0
18,0,17,21,10,2,16,24,0,0,0,0,0
11,0,6,12,4,0,7,10,0,0,0,0,0
14,0,6,16,4,0,7,17,0,0,0,0,0
17,0,12,22,8,0,14,29,0,0,0,0,4
18,0,18,21,12,0,20,32,0,8,0,6,4
12,0,9,12,6,0,6,15,0,0,0,0,0
18,0,12,23,8,0,14,28,0,0,0,0,4
12,0,18,10,12,0,19,9,0,8,0,6,0
19,0,27,25,18,0,42,36,0,16,0,12,8
7,0,3,7,2,0,2,7,0,0,0,0,4
21,0,18,32,12,0,26,49,0,0,0,0,12
20,0,12,26,8,0,12,36,0,0,0,0,8
80,0,72,106,48,0,94,146,0,16,0,12,0
15,0,12,17,8,0,12,19,0,0,0,0,0
19,0,18,25,12,0,27,33,0,8,0,6,0
14,0,9,16,6,0,9,17,0,0,0,0,0
15,0,12,17,8,0,12,17,0,0,0,0,0
15,0,27,12,18,0,30,15,0,16,0,12,0
18,0,12,22,8,0,12,28,0,0,0,0,0
12,0,12,12,8,0,12,12,0,0,0,0,0
15,0,18,14,12,0,16,22,0,8,0,6,0
13,0,15,9,10,0,11,11,0,8,0,6,0
34,0,27,46,18,0,34,64,0,0,0,0,4
23,2,29,19,16,0,26,36,0,8,0,6,4
12,0,6,12,4,0,4,13,0,0,0,0,4
16,0,24,15,16,0,27,21,0,16,0,12,0
19,0,21,23,14,0,24,35,0,8,0,6,8
6,0,3,4,2,0,1,3,0,0,0,0,0
17,0,9,21,6,0,10,26,0,0,0,0,4
13,0,9,14,6,0,7,17,0,0,0,0,0
141,0,147,176,98,0,182,253,0,48,0,36,0
17,0,15,20,10,0,16,25,0,0,0,0,0
13,0,15,16,10,0,22,17,0,8,0,6,4
142,0,132,217,88,0,198,320,0,0,0,0,0
33,0,24,40,16,0,26,48,0,0,0,0,4
18,0,12,24,8,0,15,31,0,0,0,0,4
47,0,45,66,30,0,61,101,0,8,0,6,0
11,0,12,10,8,0,12,13,0,8,0,6,0
11,2,9,5,4,0,6,4,0,0,0,0,0
87,0,75,106,50,0,85,137,0,16,0,12,0
94,0,96,119,64,0,122,170,0,32,0,24,0
11,0,6,10,4,0,5,7,0,0,0,0,0
16,0,12,20,8,0,12,28,0,0,0,0,8
34,0,24,50,16,0,36,73,0,0,0,0,8
14,0,9,19,6,0,12,24,0,0,0,0,8
7,0,3,6,2,0,2,4,0,0,0,0,0
17,0,26,11,16,2,22,17,0,16,0,12,0
14,0,8,14,4,2,7,19,0,0,0,0,0
18,0,24,24,16,0,36,27,0,8,0,6,4
20,0,24,28,16,0,36,38,0,8,0,6,8
18,0,12,24,8,0,16,29,0,0,0,0,0
18,0,12,23,8,0,14,28,0,0,0,0,4
9,0,6,9,4,0,4,10,0,0,0,0,4
14,0,9,18,6,0,10,23,0,0,0,0,4
15,0,11,15,6,2,8,20,0,0,0,0,4
13,0,15,14,10,0,21,14,0,8,0,6,0
46,0,27,56,18,0,32,66,0,0,0,0,4
31,0,21,37,14,0,22,44,0,0,0,0,4
14,0,9,15,6,0,7,19,0,0,0,0,0
6,0,12,0,8,0,6,3,0,8,0,6,0
16,0,27,14,18,0,34,15,0,16,0,12,0
1,0,0,0,0,0,0,0,0,0,0,0,0
17,0,12,23,8,0,16,30,0,0,0,0,4
12,0,15,11,10,0,14,16,0,8,0,6,4
15,0,12,19,8,0,15,22,0,0,0,0,4
104,0,96,131,64,0,115,178,0,24,0,18,0
12,0,9,13,6,0,8,13,0,0,0,0,0
17,0,12,22,8,0,14,29,0,0,0,0,4
14,0,9,16,6,0,9,17,0,0,0,0,0
15,0,12,19,8,0,15,22,0,0,0,0,4
16,0,12,20,8,0,14,22,0,0,0,0,0
18,0,21,18,14,0,21,24,0,8,0,6,0
15,0,12,18,8,0,13,21,0,0,0,0,0
7,0,3,6,2,0,2,5,0,0,0,0,0
34,0,33,47,22,0,49,64,0,8,0,6,4
15,0,30,5,20,0,30,20,0,40,0,30,4
13,0,12,15,8,0,18,18,0,8,0,6,0
16,0,15,20,10,0,24,24,0,8,0,6,0
48,0,48,69,32,0,76,103,0,16,0,12,8
10,0,6,11,4,0,6,11,0,0,0,0,4
