23,0,24,24,16,0,25,28,0,8,0,6,0
5,0,3,4,2,0,2,1,0,0,0,0,0
27,0,18,32,12,0,18,36,0,0,0,0,0
4,0,3,2,2,0,1,0,0,0,0,0,0
18,0,15,21,10,0,16,23,0,0,0,0,0
14,0,9,17,6,0,11,19,0,0,0,0,0
15,0,12,17,8,0,12,19,0,0,0,0,0
14,0,9,17,6,0,10,18,0,0,0,0,0
4,0,3,2,2,0,1,0,0,0,0,0,0
9,0,15,6,10,0,15,3,0,8,0,6,0
23,0,21,25,14,0,24,31,0,8,0,6,0
19,0,18,26,12,0,25,28,0,0,0,0,0
29,0,36,35,24,0,46,51,0,16,0,12,0
2,0,0,1,0,0,0,0,0,0,0,0,0
18,0,6,21,4,0,6,24,0,0,0,0,0
4,0,0,3,0,0,0,2,0,0,0,0,0
44,2,56,71,36,0,116,119,0,24,0,18,16
24,0,21,27,14,0,24,34,0,8,0,6,0
9,0,3,9,2,0,2,9,0,0,0,0,0
40,0,42,49,28,0,54,64,0,16,0,12,0
34,0,30,48,20,0,40,70,0,0,0,0,0
39,0,54,67,36,0,110,112,0,24,0,18,16
57,0,115,112,74,4,272,215,0,72,0,54,16
110,0,108,152,72,0,152,214,0,32,0,24,0
36,0,54,58,36,0,106,94,0,24,0,18,8
9,0,15,6,10,0,15,3,0,8,0,6,0
11,0,6,13,4,0,7,13,0,0,0,0,0
15,0,9,17,6,0,9,19,0,0,0,0,0
14,0,9,16,6,0,9,17,0,0,0,0,0
26,0,21,35,14,0,27,44,0,0,0,0,4
30,0,21,40,14,0,26,54,0,0,0,0,0
6,0,12,0,8,0,6,3,0,8,0,6,0
21,0,12,24,8,0,10,28,0,0,0,0,0
24,0,21,35,14,0,40,46,0,8,0,6,0
7,0,12,3,8,0,9,3,0,8,0,6,0
37,2,23,47,14,0,33,62,0,0,0,0,4
10,0,6,11,4,0,6,10,0,0,0,0,0
64,0,42,80,28,0,48,96,0,0,0,0,0
33,0,21,36,14,0,24,39,0,8,0,6,0
23,0,15,29,10,0,19,35,0,0,0,0,0
16,0,9,19,6,0,10,20,0,0,0,0,0
26,0,18,31,12,0,18,36,0,0,0,0,0
5,0,0,4,0,0,0,3,0,0,0,0,0
25,0,12,30,8,0,14,34,0,0,0,0,0
47,0,48,67,32,0,76,99,0,16,0,12,4
16,0,15,20,10,0,23,22,0,8,0,6,0
40,0,33,58,22,0,55,86,0,8,0,6,4
15,0,12,14,8,0,10,9,0,0,0,0,0
9,0,3,10,2,0,3,10,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0
12,0,6,14,4,0,7,14,0,0,0,0,0
14,0,15,14,10,0,17,12,0,8,0,6,0
26,0,24,29,16,0,26,39,0,8,0,6,0
15,0,9,18,6,0,11,18,0,0,0,0,0
23,0,12,30,8,0,17,38,0,0,0,0,0
8,0,3,9,2,0,3,9,0,0,0,0,4
25,0,12,30,8,0,14,37,0,0,0,0,0
19,0,18,24,12,0,22,26,0,0,0,0,0
22,0,21,25,14,0,24,28,0,8,0,6,0
3,0,3,0,2,0,0,0,0,0,0,0,0
32,0,30,38,20,0,35,50,0,8,0,6,4
21,0,12,24,8,0,10,28,0,0,0,0,0
18,0,12,20,8,0,11,24,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,9,13,6,0,8,13,0,0,0,0,0
19,0,12,24,8,0,14,31,0,0,0,0,4
42,0,39,68,26,0,70,110,0,8,0,6,4
24,0,21,26,14,0,24,32,0,8,0,6,0
4,0,0,3,0,0,0,2,0,0,0,0,0
19,0,12,25,8,0,16,32,0,0,0,0,0
