91,0,114,132,76,0,181,181,0,32,0,24,4
77,0,93,109,62,0,138,156,0,24,0,18,4
70,0,87,99,58,0,131,143,0,24,0,18,4
77,0,87,111,58,0,131,149,0,16,0,12,4
85,2,108,112,68,0,153,172,0,24,0,18,4
73,0,102,107,68,0,172,154,0,40,0,30,4
100,0,129,141,86,0,197,202,0,40,0,30,4
76,0,99,106,66,0,148,156,0,32,0,24,4
65,0,75,93,50,0,112,127,0,16,0,12,4
83,0,99,119,66,0,151,162,0,24,0,18,4
78,0,114,111,76,0,186,165,0,48,0,36,4
62,0,72,87,48,0,107,116,0,16,0,12,0
78,0,99,106,66,0,138,164,0,32,0,24,8
73,0,96,99,64,0,139,145,0,32,0,24,4
86,0,102,122,68,0,152,166,0,24,0,18,4
80,0,96,112,64,0,139,161,0,24,0,18,4
78,0,114,111,76,0,186,165,0,48,0,36,4
65,0,75,93,50,0,114,126,0,16,0,12,4
67,0,78,94,52,0,113,133,0,16,0,12,4
70,0,87,97,58,0,128,136,0,24,0,18,0
77,0,99,101,66,0,134,153,0,32,0,24,4
64,0,75,90,50,0,109,125,0,16,0,12,4
59,0,69,82,46,0,99,115,0,16,0,12,8
88,2,117,119,74,0,178,194,0,32,0,24,4
71,0,93,95,62,0,133,139,0,32,0,24,4
65,0,81,88,54,0,114,127,0,24,0,18,8
69,0,81,98,54,0,119,138,0,16,0,12,0
88,2,117,119,74,0,178,194,0,32,0,24,4
79,0,114,110,76,0,181,163,0,48,0,36,4
75,0,84,107,56,0,125,145,0,16,0,12,4
69,0,93,102,62,0,156,145,0,32,0,24,4
69,0,81,98,54,0,119,138,0,16,0,12,0
67,0,84,93,56,0,124,130,0,24,0,18,4
73,0,96,99,64,0,139,145,0,32,0,24,4
86,0,120,110,80,0,164,173,0,48,0,36,4
75,0,105,108,70,0,171,160,0,40,0,30,4
68,0,84,92,56,0,118,133,0,24,0,18,4
77,0,105,112,70,0,170,169,0,40,0,30,8
76,0,99,102,66,0,139,155,0,32,0,24,4
64,0,75,90,50,0,109,125,0,16,0,12,4
71,0,87,95,58,0,119,138,0,24,0,18,4
96,0,150,150,100,0,285,243,0,72,0,54,8
62,0,66,90,44,0,99,121,0,8,0,6,4
74,0,90,105,60,0,133,152,0,24,0,18,4
84,0,99,116,66,0,141,162,0,24,0,18,4
92,2,126,127,80,0,197,210,0,40,0,30,8
73,0,96,99,64,0,139,145,0,32,0,24,4
70,0,81,97,54,0,114,136,0,16,0,12,0
75,0,99,103,66,0,145,154,0,32,0,24,4
65,0,75,92,50,0,110,129,0,16,0,12,4
67,0,84,93,56,0,124,130,0,24,0,18,4
74,0,96,98,64,0,134,143,0,32,0,24,4
74,0,96,98,64,0,134,143,0,32,0,24,4
78,0,102,107,68,0,149,156,0,32,0,24,4
84,2,114,117,72,0,183,186,0,32,0,24,4
70,0,81,97,54,0,114,136,0,16,0,12,0
75,0,96,101,64,0,141,137,0,32,0,24,4
82,0,111,109,74,0,158,165,0,40,0,30,4
90,0,105,125,70,0,150,174,0,24,0,18,4
82,0,111,109,74,0,158,165,0,40,0,30,4
73,0,90,100,60,0,129,141,0,24,0,18,0
83,0,93,117,62,0,132,164,0,16,0,12,4
68,0,78,93,52,0,108,130,0,16,0,12,4
82,0,105,115,70,0,155,173,0,32,0,24,8
72,0,102,105,68,0,171,150,0,40,0,30,4
75,0,99,106,66,0,154,148,0,32,0,24,4
82,0,111,115,74,0,172,168,0,40,0,30,4
82,0,111,120,74,0,181,179,0,40,0,30,8
70,0,87,96,58,0,124,137,0,24,0,18,4
58,0,63,84,42,0,94,113,0,8,0,6,4
74,0,96,98,64,0,134,143,0,32,0,24,4
69,0,84,91,56,0,113,134,0,24,0,18,4
88,2,117,119,74,0,178,194,0,32,0,24,4
64,0,75,90,50,0,109,125,0,16,0,12,4
72,0,102,105,68,0,171,150,0,40,0,30,4
75,0,99,103,66,0,145,154,0,32,0,24,4
80,0,102,114,68,0,157,160,0,32,0,24,0
91,2,126,122,80,0,193,199,0,40,0,30,4
64,0,75,90,50,0,109,125,0,16,0,12,4
73,0,90,100,60,0,128,142,0,24,0,18,4
77,0,87,111,58,0,131,149,0,16,0,12,4
60,0,66,88,44,0,100,119,0,8,0,6,4
62,0,72,86,48,0,103,117,0,16,0,12,4
84,0,126,123,84,0,219,201,0,56,0,42,4
78,0,102,107,68,0,149,156,0,32,0,24,4
76,0,99,102,66,0,139,158,0,32,0,24,4
78,0,96,108,64,0,138,158,0,24,0,18,0
69,0,87,97,58,0,130,139,0,24,0,18,4
81,0,90,115,60,0,131,157,0,16,0,12,4
78,0,102,107,68,0,149,158,0,32,0,24,0
82,0,111,109,74,0,158,165,0,40,0,30,4
63,0,78,84,52,0,108,122,0,24,0,18,8
74,0,96,98,64,0,134,143,0,32,0,24,4
70,0,87,96,58,0,124,140,0,24,0,18,4
