6266,1916,49321,25458,23574,8002,459042,283398,15606,140224,17344,108512,29332
2586,822,10435,6337,5070,2178,50668,36146,2946,14236,3172,11550,5492
956,418,3652,1886,2882,1850,14483,9769,3364,10410,4394,11458,8576
905,228,2543,1698,1176,268,10140,6995,124,2430,152,1866,368
677,168,1380,859,606,116,3416,2757,14,884,52,708,44
97,24,97,82,42,6,149,137,0,18,0,18,0
1509,478,7320,3873,3302,1174,42512,26610,1054,10720,1108,8410,1824
570,170,1045,712,478,154,2657,1754,52,540,58,394,108
51,12,84,38,38,6,155,98,0,38,0,30,0
740,220,1646,1201,762,300,5141,4274,164,1108,176,972,392
110,38,224,95,106,46,382,202,14,112,12,74,24
857,262,2101,1403,1050,410,7154,5080,306,1750,284,1390,580
2033,680,10012,4935,5676,2406,55450,32862,4084,24092,4866,19018,8880
124,22,318,154,142,10,812,584,0,322,2,266,4
2995,960,16027,8637,7662,3130,102077,65513,5142,31478,6136,23946,8956
671,166,1444,1019,680,150,4462,3245,48,1280,56,966,80
