14748,954,1080296,48326,689804,2972,53231682,26123495,1518,64486932,49442,48332814,4064
232,8,2654,258,1724,2,19624,9052,0,22416,0,16816,0
88383,5562,6653414,1048980,4156602,71318,407609604,196674739,19636,435943684,631762,326550374,470300
1040,72,10672,3096,6442,110,87051,43693,0,70418,154,52878,252
57,2,214,80,132,6,651,280,0,482,2,360,0
37,2,97,45,60,2,205,99,0,120,0,90,8
1016,64,26419,1558,16858,34,452312,218590,0,531388,62,398922,8
148,18,939,141,558,18,4017,1916,2,3772,4,2784,0
794,30,24613,516,16072,2,420567,206784,0,530062,22,397628,0
1961,204,48799,3503,29818,420,859774,424230,114,959890,1244,719406,408
148,8,1419,123,928,0,8685,4094,0,10360,0,7770,0
18489,116,3362948,5280,2235654,68,312748460,156176762,4,414316324,1318,310735448,8
427,30,4728,696,2978,14,40118,19133,0,42262,6,31746,4
70,8,188,97,102,8,491,256,0,258,2,194,16
82,4,650,55,424,0,3068,1447,0,3600,0,2700,0
5462,490,180638,16562,111170,2098,4024559,1973243,524,4446840,11952,3324428,3068
3589,56,256894,2048,169756,16,9788881,4865975,0,12761108,580,9570690,24
259,8,4500,122,2942,4,42085,20674,0,53050,2,39786,4
454,28,7941,583,5138,20,90272,42553,2,106002,2,79500,0
233,12,2312,151,1486,2,13223,6731,0,15320,0,11502,0
460,76,4947,518,2950,84,38302,18050,34,38422,130,28574,48
7858,292,362493,31731,234274,876,11300948,5351192,20,13068888,3272,9800782,1740
793,64,16274,1177,10364,72,231261,111989,8,271182,30,203380,4
87,2,402,88,262,0,1253,659,0,1280,0,960,4
1976,172,62196,2067,39194,196,1219045,602417,106,1467902,2216,1098748,104
703,0,25308,0,16872,0,442890,221445,0,590520,0,442890,0
18228,64,2430628,25303,1617532,220,177562478,88170367,0,233813220,548,175359760,756
1811,254,33364,3800,19898,568,437371,211963,448,444430,1878,331028,928
57,0,363,44,242,0,1414,667,0,1680,0,1260,0
4274,306,107741,17805,66500,768,2272534,1096561,20,2340636,2282,1756942,2508
86,2,332,142,212,6,1113,462,0,728,0,546,0
