45,0,54,61,36,0,75,102,0,24,0,18,12
36,0,24,50,16,0,31,68,0,0,0,0,4
47,0,39,75,26,0,74,117,0,8,0,6,4
48,0,33,67,22,0,47,91,0,0,0,0,0
17,0,12,19,8,0,12,23,0,0,0,0,0
64,0,48,93,32,0,68,133,0,0,0,0,8
45,0,33,63,22,0,46,83,0,0,0,0,4
28,0,15,36,10,0,18,45,0,0,0,0,4
54,0,39,76,26,0,54,104,0,0,0,0,0
40,0,42,60,28,0,74,87,0,16,0,12,12
31,0,27,36,18,0,31,46,0,8,0,6,0
58,0,45,83,30,0,73,116,0,8,0,6,4
40,0,30,57,20,0,42,81,0,0,0,0,4
44,4,26,54,16,0,40,76,0,0,0,0,0
40,0,27,56,18,0,38,76,0,0,0,0,8
75,0,54,109,36,0,74,156,0,0,0,0,0
42,0,27,58,18,0,38,77,0,0,0,0,0
59,0,48,92,32,0,83,142,0,8,0,6,4
50,0,39,65,26,0,48,86,0,0,0,0,4
30,0,21,39,14,0,24,52,0,0,0,0,0
16,0,9,18,6,0,9,20,0,0,0,0,4
52,0,42,67,28,0,53,92,0,8,0,6,0
25,0,18,30,12,0,20,33,0,0,0,0,0
24,0,18,32,12,0,23,44,0,0,0,0,4
37,0,21,44,14,0,21,54,0,0,0,0,0
32,0,24,41,16,0,29,50,0,0,0,0,0
40,0,30,57,20,0,41,85,0,0,0,0,4
25,0,26,29,16,2,31,38,0,8,0,6,4
33,0,24,44,16,0,29,60,0,0,0,0,0
79,0,54,112,36,0,90,164,0,16,0,12,0
136,0,168,211,112,0,290,341,0,72,0,54,16
112,0,90,169,60,0,139,246,0,8,0,6,12
96,0,66,146,44,0,114,228,0,8,0,6,16
38,0,27,53,18,0,36,74,0,0,0,0,8
90,0,78,116,52,0,99,144,0,8,0,6,0
42,0,30,53,20,0,33,65,0,0,0,0,0
66,0,51,79,34,0,52,94,0,0,0,0,0
53,0,42,78,28,0,62,119,0,0,0,0,4
28,0,18,34,12,0,19,41,0,0,0,0,4
16,0,12,20,8,0,14,22,0,0,0,0,0
42,4,32,43,18,0,39,55,0,0,0,0,4
27,0,21,34,14,0,24,48,0,0,0,0,4
40,0,24,45,16,0,22,53,0,0,0,0,0
87,0,84,127,56,0,123,180,0,8,0,6,0
17,0,12,22,8,0,14,29,0,0,0,0,4
52,0,45,71,30,0,63,96,0,8,0,6,4
36,0,21,48,14,0,28,64,0,0,0,0,0
48,0,33,66,22,0,46,90,0,0,0,0,4
73,4,71,95,44,0,121,133,0,16,0,12,4
40,0,30,59,20,0,46,84,0,0,0,0,4
42,0,27,59,18,0,38,80,0,0,0,0,0
63,0,78,70,52,0,90,100,0,32,0,24,0
32,0,21,42,14,0,25,53,0,0,0,0,4
36,0,27,51,18,0,38,70,0,0,0,0,0
56,0,42,81,28,0,60,117,0,0,0,0,8
32,0,27,47,18,0,39,69,0,0,0,0,4
30,0,21,40,14,0,26,52,0,0,0,0,4
31,0,21,39,14,0,25,48,0,0,0,0,0
43,0,42,58,28,0,56,78,0,8,0,6,8
49,0,36,60,24,0,38,74,0,0,0,0,0
33,0,24,43,16,0,30,52,0,0,0,0,0
54,2,42,71,26,0,60,103,0,0,0,0,12
84,0,81,115,54,0,112,162,0,16,0,12,0
53,0,39,75,26,0,53,104,0,0,0,0,8
81,0,84,132,56,0,144,217,0,8,0,6,4
38,0,33,49,22,0,44,64,0,8,0,6,0
53,0,33,61,22,0,36,67,0,0,0,0,0
38,0,24,46,16,0,24,58,0,0,0,0,0
145,0,132,218,88,0,200,324,0,16,0,12,0
31,0,18,32,12,0,16,36,0,0,0,0,0
85,0,66,131,44,0,102,197,0,0,0,0,0
46,0,39,68,26,0,57,97,0,0,0,0,8
